,Academic Yr,Degree Level Desc,Degree Desc,College/School,Division,Department,Major,MajorShort,STEM Flag,Entry Status Desc,Residency Status Desc,Gender,Ethnicity,Headcount
142,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Other,CA Resident,Female,Underrepresented Minority,1
143,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Other,CA Resident,Male,Underrepresented Minority,1
144,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Other,CA Resident,Male,White/Other,1
145,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Other,Out-of-State Domestic,Female,White/Other,1
146,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Transfer,CA Resident,Female,Asian/Pacific Islander,3
147,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Transfer,CA Resident,Female,Underrepresented Minority,6
148,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Transfer,CA Resident,Female,White/Other,8
149,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Transfer,CA Resident,Male,Asian/Pacific Islander,3
150,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Transfer,CA Resident,Male,Underrepresented Minority,2
151,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Transfer,CA Resident,Male,White/Other,4
152,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Transfer,International,Female,International,2
153,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Transfer,International,Male,International,1
154,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Transfer,Out-of-State Domestic,Female,Asian/Pacific Islander,1
155,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Administered Programs,L&S Social Welfare,L&S Social Welfare,Soc Welfare,0,Transfer,Out-of-State Domestic,Female,Underrepresented Minority,1
156,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Freshman,CA Resident,Female,Asian/Pacific Islander,16
157,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Freshman,CA Resident,Female,Underrepresented Minority,6
158,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Freshman,CA Resident,Female,White/Other,14
159,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Freshman,CA Resident,Male,Asian/Pacific Islander,3
160,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Freshman,CA Resident,Male,Underrepresented Minority,1
161,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Freshman,CA Resident,Male,White/Other,2
162,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Freshman,Out-of-State Domestic,Female,Underrepresented Minority,2
163,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Other,CA Resident,Female,Asian/Pacific Islander,1
164,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Other,Out-of-State Domestic,Female,Underrepresented Minority,1
165,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Other,Out-of-State Domestic,Male,Underrepresented Minority,1
166,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Transfer,CA Resident,Female,Asian/Pacific Islander,2
167,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Transfer,CA Resident,Female,Underrepresented Minority,3
168,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Transfer,CA Resident,Female,White/Other,12
169,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Transfer,CA Resident,Male,Asian/Pacific Islander,1
170,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Transfer,CA Resident,Male,Underrepresented Minority,2
171,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Transfer,CA Resident,Male,White/Other,8
172,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Transfer,International,Female,International,1
173,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Transfer,International,Male,International,1
174,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Transfer,Out-of-State Domestic,Female,Asian/Pacific Islander,2
175,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Transfer,Out-of-State Domestic,Female,Underrepresented Minority,1
176,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Art Practice,Art,Art,0,Transfer,Out-of-State Domestic,Female,White/Other,1
177,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Civilizations,Classical Civ,0,Freshman,CA Resident,Female,Asian/Pacific Islander,2
178,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Civilizations,Classical Civ,0,Freshman,CA Resident,Female,Underrepresented Minority,1
179,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Civilizations,Classical Civ,0,Freshman,CA Resident,Female,White/Other,8
180,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Civilizations,Classical Civ,0,Freshman,CA Resident,Male,Underrepresented Minority,2
181,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Civilizations,Classical Civ,0,Freshman,CA Resident,Male,White/Other,4
182,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Civilizations,Classical Civ,0,Freshman,Out-of-State Domestic,Female,White/Other,1
183,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Civilizations,Classical Civ,0,Transfer,CA Resident,Female,White/Other,2
184,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Civilizations,Classical Civ,0,Transfer,CA Resident,Male,White/Other,1
185,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Languages,Classical Lang,0,Freshman,CA Resident,Female,Asian/Pacific Islander,1
186,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Languages,Classical Lang,0,Freshman,CA Resident,Female,Underrepresented Minority,1
187,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Languages,Classical Lang,0,Freshman,CA Resident,Female,White/Other,2
188,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Languages,Classical Lang,0,Freshman,CA Resident,Male,White/Other,1
189,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Classical Languages,Classical Lang,0,Transfer,CA Resident,Male,White/Other,1
190,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Latin,Latin,0,Freshman,CA Resident,Female,Asian/Pacific Islander,1
191,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Classics,Latin,Latin,0,Freshman,CA Resident,Male,Asian/Pacific Islander,1
192,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Freshman,CA Resident,Female,Asian/Pacific Islander,4
193,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Freshman,CA Resident,Female,Underrepresented Minority,3
194,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Freshman,CA Resident,Female,White/Other,8
195,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Freshman,CA Resident,Male,White/Other,2
196,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Freshman,Out-of-State Domestic,Female,White/Other,1
197,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Other,CA Resident,Female,Underrepresented Minority,1
198,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Transfer,CA Resident,Female,Underrepresented Minority,1
199,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Transfer,CA Resident,Female,White/Other,2
200,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Transfer,CA Resident,Male,Underrepresented Minority,2
201,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Transfer,CA Resident,Male,White/Other,1
202,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Transfer,International,Female,International,1
203,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,Comparative Literature,Comparative Literature,Comparative Lit,0,Transfer,Out-of-State Domestic,Female,Underrepresented Minority,1
204,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Chinese Language,Chinese Lang,0,Freshman,CA Resident,Female,Asian/Pacific Islander,12
205,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Chinese Language,Chinese Lang,0,Freshman,CA Resident,Female,White/Other,1
206,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Chinese Language,Chinese Lang,0,Freshman,CA Resident,Male,Asian/Pacific Islander,4
207,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Chinese Language,Chinese Lang,0,Freshman,CA Resident,Male,White/Other,5
208,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Chinese Language,Chinese Lang,0,Freshman,Out-of-State Domestic,Female,White/Other,2
209,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Chinese Language,Chinese Lang,0,Transfer,CA Resident,Female,Asian/Pacific Islander,1
210,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Chinese Language,Chinese Lang,0,Transfer,CA Resident,Male,Asian/Pacific Islander,1
211,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Chinese Language,Chinese Lang,0,Transfer,CA Resident,Male,White/Other,1
212,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Chinese Language,Chinese Lang,0,Transfer,International,Female,International,1
213,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Freshman,CA Resident,Female,Asian/Pacific Islander,9
214,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Freshman,CA Resident,Female,Underrepresented Minority,1
215,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Freshman,CA Resident,Female,White/Other,4
216,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Freshman,CA Resident,Male,Asian/Pacific Islander,2
217,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Freshman,CA Resident,Male,Underrepresented Minority,2
218,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Freshman,CA Resident,Male,White/Other,3
219,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Freshman,International,Female,International,1
220,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Freshman,Out-of-State Domestic,Female,Asian/Pacific Islander,1
221,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Transfer,CA Resident,Female,Asian/Pacific Islander,3
222,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Transfer,CA Resident,Female,Underrepresented Minority,1
223,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Transfer,CA Resident,Male,Asian/Pacific Islander,2
224,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Transfer,CA Resident,Male,White/Other,3
225,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Transfer,International,Female,International,2
226,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Transfer,International,Male,International,2
227,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,East Asian Lang & Culture,Japanese Language,Japan Lang,0,Transfer,Out-of-State Domestic,Female,White/Other,1
228,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Freshman,CA Resident,Female,Asian/Pacific Islander,29
229,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Freshman,CA Resident,Female,Underrepresented Minority,16
230,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Freshman,CA Resident,Female,White/Other,49
231,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Freshman,CA Resident,Male,Asian/Pacific Islander,8
232,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Freshman,CA Resident,Male,Underrepresented Minority,6
233,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Freshman,CA Resident,Male,White/Other,24
234,2011-12,Bachelor,Bachelor of Arts,Clg of Letters & Science,L&S Arts & Humanities Division,English,English,English,0,Freshman,International,Female,International,2
